BsM_Cycle,FMZ,Waterbody_LID,Lake Name,GearType,Netting_Start_Date,Species,Species Code,ForkLength,TotalLength,RoundWeight,Sex,Sex Code,Aging_Structure,Age
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,221,233,120,Male,1,Otolith,2
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,236,249,135,Male,1,Otolith,3
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,235,251,121,Male,1,Otolith,4
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,301,318,295,Male,1,Otolith,2
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,382,404,523,Male,1,Otolith,4
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,394,407,652,Male,1,Otolith,5
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,392,413,658,Male,1,Otolith,3
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,356,374,530,Male,1,Otolith,3
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,392,410,606,Male,1,Otolith,6
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,331,349,426,Male,1,Scales,4
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,220,233,136,Male,1,Otolith,4
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,244,260,169,Male,1,Otolith,3
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,376,396,622,Male,1,Otolith,5
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,312,331,397,Male,1,Otolith,4
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,293,309,301,Male,1,Otolith,3
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,275,288,276,Male,1,Otolith,2
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,367,384,544,Male,1,Otolith,4
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,311,327,419,Male,1,Otolith,4
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,298,312,299,Male,1,Otolith,3
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,306,322,344,Male,1,Otolith,4
3,6,16-3706-53956,Bisect L.,2,07-22-19,Brook Trout,80,382,399,599,Male,1,Otolith,5
3,6,16-3706-53956,Bisect L.,2,07-22-19,Brook Trout,80,311,324,362,,,,
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,408,421,862,,,,
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,404,412,836,,,,
3,6,16-3706-53956,Bisect L.,2,07-22-19,Brook Trout,80,315,325,377,,,,
3,6,16-3706-53956,Bisect L.,1,07-22-19,Brook Trout,80,324,340,412,,,,
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,365,381,587,Unknown,9,Otolith,3
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,190,200,62,Unknown,9,Otolith,2
3,6,16-3718-54003,Clegge L.,2,08-08-19,Brook Trout,80,156,165,29,Unknown,9,Otolith,4
3,6,16-3718-54003,Clegge L.,2,08-08-19,Brook Trout,80,160,168,36,Unknown,9,Otolith,2
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,365,382,662,Female,2,Otolith,3
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,344,360,507,Female,2,Otolith,2
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,392,407,782,Female,2,Otolith,3
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,324,340,398,Female,2,Otolith,2
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,318,335,335,Female,2,Otolith,4
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,343,356,438,Female,2,Otolith,3
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,424,441,1007,Female,2,Otolith,3
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,392,414,867,Female,2,Otolith,5
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,442,464,1005,Male,1,Otolith,5
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,401,420,893,Male,1,Otolith,2
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,356,374,446,Male,1,Otolith,3
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,437,456,989,Male,1,Otolith,4
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,395,410,804,Male,1,Otolith,3
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,394,413,771,Male,1,Otolith,5
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,381,401,621,Male,1,Otolith,4
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,360,378,595,Male,1,Otolith,2
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,361,381,583,,,,
3,6,16-3718-54003,Clegge L.,1,08-08-19,Brook Trout,80,377,397,670,,,,
3,6,16-3718-54003,Clegge L.,2,08-08-19,Brook Trout,80,375,392,658,,,,
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,243,257,172,Unknown,9,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,245,258,201,Unknown,9,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,385,399,786,Female,2,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,328,345,444,Female,2,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,375,392,640,Female,2,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,373,390,657,Female,2,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,321,331,424,Female,2,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,362,376,665,Female,2,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,301,313,356,Female,2,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,320,334,403,Female,2,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,286,302,241,Female,2,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,350,366,562,Female,2,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,355,366,579,Female,2,Otolith,4
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,339,357,508,Female,2,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,296,313,361,Female,2,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,358,374,564,Female,2,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,296,311,357,Female,2,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,307,325,352,Female,2,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,303,313,348,Female,2,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,270,287,241,Female,2,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,410,426,956,Female,2,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,364,375,573,Female,2,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,357,367,550,Female,2,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,368,382,601,Female,2,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,353,366,517,Female,2,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,387,405,733,Male,1,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,307,321,393,Male,1,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,309,323,373,Male,1,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,343,359,412,Male,1,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,414,437,833,Male,1,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,354,372,557,Male,1,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,371,389,614,Male,1,Otolith,2
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,355,374,504,Male,1,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,300,315,382,Male,1,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,423,441,933,Male,1,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,410,428,748,Male,1,Otolith,3
3,6,16-3723-53954,Upper Hunters L.,1,08-27-18,Brook Trout,80,259,273,217,Male,1,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,185,195,59,Unknown,9,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,251,264,140,Unknown,9,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,197,209,68,Unknown,9,Otolith,1
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,198,209,77,Unknown,9,Otolith,1
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,179,186,55,Unknown,9,Otolith,1
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,245,259,137,Unknown,9,Otolith,3
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,254,266,162,Unknown,9,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,190,199,65,Unknown,9,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,178,187,57,Unknown,9,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,316,332,383,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,293,305,285,Female,2,Otolith,3
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,276,290,247,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,297,310,264,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,299,311,300,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,368,381,586,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,337,350,400,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,356,372,492,Female,2,Otolith,3
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,272,284,212,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,370,390,631,Female,2,Otolith,3
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,315,328,270,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,280,293,266,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,256,267,209,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,277,286,215,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,175,181,57,Female,2,Otolith,3
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,260,274,193,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,254,269,176,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,257,270,196,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,237,248,161,Female,2,Otolith,3
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,240,250,155,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,296,310,253,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,292,306,259,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,258,272,164,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,281,295,241,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,251,263,151,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,261,275,209,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,359,373,528,Female,2,Otolith,3
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,283,298,253,Female,2,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,272,287,186,Male,1,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,360,377,546,Male,1,Otolith,3
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,285,301,263,Male,1,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,349,364,493,Male,1,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,267,278,227,Male,1,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,369,386,315,Male,1,Otolith,3
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,313,332,377,Male,1,Otolith,2
3,6,16-3724-53943,Elbow L.,1,08-27-18,Brook Trout,80,283,297,262,Male,1,Otolith,2
3,6,16-3744-54268,Unknown L.,1,07-24-18,Brook Trout,80,198,207,77,Unknown,9,Otolith,1
3,6,16-3744-54268,Unknown L.,1,07-24-18,Brook Trout,80,216,227,109,Unknown,9,Otolith,2
3,6,16-3744-54268,Unknown L.,1,07-24-18,Brook Trout,80,213,224,123,Unknown,9,Otolith,2
3,6,16-3744-54268,Unknown L.,1,07-24-18,Brook Trout,80,194,204,72,Unknown,9,Otolith,2
3,6,16-3744-54268,Unknown L.,1,07-24-18,Brook Trout,80,176,186,59,Unknown,9,Otolith,2
3,6,16-3744-54268,Unknown L.,1,07-24-18,Brook Trout,80,163,171,46,Unknown,9,Otolith,1
3,6,16-3744-54268,Unknown L.,1,07-24-18,Brook Trout,80,213,225,105,Female,2,Otolith,2
3,6,16-3744-54268,Unknown L.,1,07-24-18,Brook Trout,80,364,384,578,Female,2,Otolith,3
3,6,16-3921-55210,"Nipigon, L.",1,06-17-19,Brook Trout,80,220,229,130,Unknown,9,Otolith,3
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,360,375,670,Female,2,Otolith,4
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,380,401,740,Female,2,Otolith,4
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,509,528,2070,Female,2,Scales,3
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,346,359,770,Female,2,Otolith,4
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,555,575,2450,Female,2,Otolith,5
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,522,542,1810,Female,2,Otolith,6
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,375,395,880,Female,2,Otolith,4
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,590,610,2910,Female,2,Otolith,6
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,208,220,110,Female,2,Otolith,2
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,455,475,1420,Female,2,Otolith,3
3,6,16-3921-55210,"Nipigon, L.",1,06-17-19,Brook Trout,80,439,459,1260,Female,2,Otolith,4
3,6,16-3921-55210,"Nipigon, L.",1,06-17-19,Brook Trout,80,304,320,350,Female,2,Otolith,3
3,6,16-3921-55210,"Nipigon, L.",1,06-17-19,Brook Trout,80,533,561,1890,Female,2,Otolith,4
3,6,16-3921-55210,"Nipigon, L.",1,06-17-19,Brook Trout,80,554,583,2350,Female,2,Otolith,7
3,6,16-3921-55210,"Nipigon, L.",1,06-17-19,Brook Trout,80,536,559,2200,Female,2,Otolith,5
3,6,16-3921-55210,"Nipigon, L.",1,06-17-19,Brook Trout,80,471,490,1610,Female,2,Otolith,5
3,6,16-3921-55210,"Nipigon, L.",1,06-17-19,Brook Trout,80,464,475,1480,Female,2,Otolith,4
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,512,541,1900,Male,1,Otolith,3
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,340,359,481,Male,1,Otolith,2
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,438,455,550,Male,1,Scales,3
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,520,545,2250,Male,1,Otolith,5
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,497,515,1920,Male,1,Otolith,3
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,430,450,1230,Male,1,Otolith,3
3,6,16-3921-55210,"Nipigon, L.",1,06-19-18,Brook Trout,80,495,522,1870,Male,1,,
3,6,16-3921-55210,"Nipigon, L.",1,09-14-20,Brook Trout,80,550,576,1670,Male,1,,
3,6,16-3921-55210,"Nipigon, L.",1,06-17-19,Brook Trout,80,536,565,2110,Male,1,Otolith,5
3,6,16-3921-55210,"Nipigon, L.",2,06-19-18,Brook Trout,80,261,273,206,,,,
3,6,16-3921-55210,"Nipigon, L.",2,06-17-19,Brook Trout,80,465,486,1311,,,,
3,6,16-3964-54451,Purdom L.,1,07-16-18,Brook Trout,80,262,271,231,Unknown,9,Otolith,3
3,6,16-3964-54451,Purdom L.,1,07-16-18,Brook Trout,80,272,284,277,Unknown,9,Otolith,3
3,6,16-3964-54451,Purdom L.,1,07-16-18,Brook Trout,80,292,303,292,Female,2,Otolith,3
3,6,16-3964-54451,Purdom L.,2,07-16-18,Brook Trout,80,268,278,266,Female,2,Otolith,3
3,6,16-3964-54451,Purdom L.,1,07-16-18,Brook Trout,80,349,362,510,Female,2,Otolith,4
3,6,16-3964-54451,Purdom L.,2,07-16-18,Brook Trout,80,372,383,628,Female,2,Otolith,4
3,6,16-3964-54451,Purdom L.,2,07-16-18,Brook Trout,80,341,351,519,Female,2,Otolith,5
3,6,16-3964-54451,Purdom L.,1,07-16-18,Brook Trout,80,341,350,528,Female,2,Otolith,4
3,6,16-3964-54451,Purdom L.,1,07-16-18,Brook Trout,80,269,280,252,Male,1,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,287,300,269,Unknown,9,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,240,253,172,Unknown,9,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,196,207,88,Unknown,9,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,217,227,124,Unknown,9,Otolith,2
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,394,404,791,Unknown,9,Otolith,6
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,301,314,335,Unknown,9,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,237,249,166,Unknown,9,Otolith,2
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,255,266,194,Unknown,9,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,230,241,158,Unknown,9,Otolith,2
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,209,220,106,Unknown,9,Otolith,2
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,210,219,96,Unknown,9,Otolith,2
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,175,182,36,Unknown,9,Otolith,1
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,152,162,42,Unknown,9,Otolith,1
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,363,379,577,Unknown,9,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,325,341,413,Unknown,9,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,311,328,440,Unknown,9,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,293,305,292,Unknown,9,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,236,242,152,Unknown,9,Otolith,2
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,220,233,135,Unknown,9,Otolith,2
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,209,220,111,Unknown,9,Otolith,2
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,365,379,539,Unknown,9,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,310,324,337,Unknown,9,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,293,305,265,Unknown,9,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,280,296,264,Unknown,9,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,367,380,596,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,389,405,714,Female,2,Otolith,5
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,330,341,482,Female,2,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,367,379,568,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,289,301,278,Female,2,Otolith,2
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,294,308,264,Female,2,Otolith,2
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,248,261,182,Female,2,Otolith,2
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,423,439,910,Female,2,Otolith,5
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,383,394,603,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,369,384,624,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,232,245,166,Female,2,Otolith,2
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,411,427,715,Female,2,Otolith,6
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,354,367,508,Female,2,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,380,391,536,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,290,306,281,Female,2,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,270,280,235,Female,2,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,278,289,241,Female,2,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,392,406,673,Female,2,Otolith,5
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,415,432,772,Female,2,Otolith,7
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,339,350,481,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,321,331,363,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,354,365,586,Female,2,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,312,327,376,Female,2,Otolith,2
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,372,387,612,Female,2,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,376,396,679,Female,2,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,317,328,339,Female,2,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,315,329,357,Female,2,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,304,319,354,Female,2,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,273,285,238,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,278,294,256,Female,2,Otolith,2
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,403,419,764,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,388,403,694,Female,2,Otolith,5
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,347,364,462,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,307,317,393,Female,2,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,306,319,311,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,236,242,187,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,253,260,201,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,254,265,186,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,318,331,395,Female,2,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,283,291,223,Female,2,Otolith,2
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,326,335,378,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,401,417,701,Female,2,Otolith,5
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,405,415,685,Female,2,Otolith,6
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,401,417,783,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,355,369,469,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,335,348,442,Female,2,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,321,330,365,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,281,295,257,Female,2,Otolith,3
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,386,405,719,Female,2,Otolith,5
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,378,395,599,Female,2,Otolith,5
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,389,406,682,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,347,363,507,Female,2,Otolith,4
3,6,16-4080-53975,Lost L.,1,07-31-18,Brook Trout,80,357,369,490,Female,2,Otolith,5
